id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
179,msg18677928,https://bitcointalk.org/index.php?topic=1879453.0,msg18677894,39309,Announcements (Altcoins),2017-04-21 00:11:55,notsofast,Legendary,1495,1036,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   The APX tokens are a deflationary asset.  So as APX Ventures makes profits from its ventures, it buys back APX tokens on the open market and verifiably burns them.  The gist is that a buyer and holder of APX tokens would see their holdings increase in value and rarity as time goes on and APX realizes profits on its ventures.",False
180,msg18677977,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:20:26,nyteo,Sr. Member,476,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,all in my BTC here,False
181,msg18677978,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:20:37,alt213,Sr. Member,484,258,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"APX is ICO, right! and you call it Donations/Donors in thread, can i ask you why?",False
182,msg18677997,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:22:51,bathrobehero,Legendary,1764,1029,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Expecting 300+ BTC to invest into mining with ~3 months to break even is bleeding from a couple of holes:  - 3 months to ROI is pretty much impossible (even with free electricity) and even with a magic miner it's not sustainable;  - even if it were true, why would anyone sell/share their golden egg laying goose?  A crypto reviewing service sounds like a noble idea (if it's not susceptible to corruption) but I don't think it warrants even a fraction the amount that is asked.   ""This is not your ordinary cloud mining operation""  It sure does sounds like it though; overpromising with some sprinkles on top of it. The whole project seem to ask way too much for way too little to me.   ""Through Crypto Review we hope to mitigate a large portion of risk that is commonly found in the blockchain space""  Oh, the irony.   Anyway, just my 2 cents.",False
183,msg18678023,https://bitcointalk.org/index.php?topic=1879453.0,msg18677978,39309,Announcements (Altcoins),2017-04-21 00:27:25,blg42598,Hero Member,863,1000,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   It is pretty much a donation. There is no use for the tokens. I would love to participate because of the amazing people involved but I'm not sure if it's for me. I wish it great success. I would love to use the portfolio manager.,False
184,msg18678025,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:27:29,CoinBreader,Hero Member,672,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Sounds like a project with lot of potentials but ill have to wait and see because it reminds me the Quantum [QTM] where Ace and some other twitter celebrities was onboard but project failed hard well best of luck to the team & the investors,False
185,msg18678031,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:27:50,markus124,Hero Member,574,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Some good guys i follow on twitter here. I'll participate in this ico.,False
186,msg18678051,https://bitcointalk.org/index.php?topic=1879453.0,msg18677997,39309,Announcements (Altcoins),2017-04-21 00:30:34,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Your concerns are understandable. However it is important to note that the mining operation is one aspect of this entire project. We are conducting an initial test run to see if our estimates of ROI in ~ 3 months are correct. If this test run proves successful we will be expanding the mining operation. No magic is involved, the APX Team has just managed to negotiate good deals for our mining operations. Furthermore, proof of the mining operation will be provided. Another important thing to note is that the Crypto Review project is the first of many projects to come.",False
187,msg18678093,https://bitcointalk.org/index.php?topic=1879453.0,msg18677997,39309,Announcements (Altcoins),2017-04-21 00:36:20,UNO_owner,Sr. Member,300,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Agree with all of the above and while I know the guys involved have solid reputations, sounds like a half baked idea lacking detail or vision.",False
188,msg18678149,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:47:19,davide72,Legendary,1456,1004,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,hi dev sent you pm about italian translations!,False
189,msg18678180,https://bitcointalk.org/index.php?topic=1879453.0,msg18678093,39309,Announcements (Altcoins),2017-04-21 00:52:16,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   It appears that you simply are unable to see the 'vision'. Creation of the Crypto Review platform will not cost 300 BTC. BTC will also be used for purposes of - creating a portfolio which will be used to further fund APX operations. - the mining operation and expansion. Once the Crypto Review platform is complete, APX Ventures will pursue other projects to generate further revenue streams.",False
