id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
349,msg23941659,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-02 18:02:14,alexsmalex,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,can I win your tokens in tournaments?,True
350,msg23942068,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-02 18:11:32,d0nd1ablo,Newbie,9,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,You ask 10M without any names nor business? Why would anyone give you even a 10$? You simply ripped of BitDice\BetKing model. You don't have anything nor experience to build the product.  Looks like a pure scam to me.  BTW how much you have paid for this account? It's clear you bought it as recent language is absolutely different comparing to your past messages.,True
351,msg23945807,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-02 19:43:07,sahabond,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,how much should you collect for ICO to take place,True
352,msg23948096,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-02 20:43:32,kil5478,Member,280,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,I use platform WavesLiteApp. Are my torents can be stored there?,True
353,msg23950508,https://bitcointalk.org/index.php?topic=2318717.0,msg23942068,6388,Announcements (Altcoins),2017-11-02 21:51:39,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Hi, thank you for the feedback, we're looking forward to proving you wrong as we progress with this project.",True
354,msg23950542,https://bitcointalk.org/index.php?topic=2318717.0,msg23945807,6388,Announcements (Altcoins),2017-11-02 21:52:48,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   The project is ongoing. We've received startup funds from venture capital funding as well as money from our own pockets, so this project is near and dear to us.  We expect to reach the hard cap of 7000 ETH for Pre-Sale within a few days.",True
355,msg23950574,https://bitcointalk.org/index.php?topic=2318717.0,msg23948096,6388,Announcements (Altcoins),2017-11-02 21:53:35,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   I'm not sure I understand?,True
356,msg23950923,https://bitcointalk.org/index.php?topic=2318717.0,msg23900465,6388,Announcements (Altcoins),2017-11-02 22:04:21,josefelix,Sr. Member,532,250,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"    Thanks for the info, it will not be better to start from btc fork, do you think the btc fork can affect the ico result?",True
357,msg23951552,https://bitcointalk.org/index.php?topic=2318717.0,msg23950923,6388,Announcements (Altcoins),2017-11-02 22:23:17,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   I don't believe so, no. I foresee the BTC fork to be a non-event as it relates to our ICO.",True
358,msg23954698,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-03 00:19:27,kamvreto,Legendary,1232,1012,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,ANN THREAD - Indonesia translation done !!  https://bitcointalk.org/index.php?topic=2350014.0 and here http://bitcoingarden.org/forum/index.php?topic=21723.0  information bounty: https://bitcointalk.org/index.php?topic=2350014.msg23947550#msg23947550  ----------------------------------------  ANN thread on bitcoingarden forum: https://bitcoingarden.org/forum/index.php?topic=21506.0 Bounty thread: https://bitcoingarden.org/forum/index.php?topic=21508.0,True
359,msg23963100,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-03 06:09:25,snos-boss,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,A great idea that will allow users to feel like a casino. I will support the project,True
360,msg23965512,https://bitcointalk.org/index.php?topic=2318717.0,msg23950508,6388,Announcements (Altcoins),2017-11-03 07:21:19,d0nd1ablo,Newbie,9,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   So you even do not deny that you have bought BCT account.  You just want to raise funds and run! Who's on your team? Where are you located? What's your experience in gambling industry? You are simply con artists.,True
361,msg23966164,https://bitcointalk.org/index.php?topic=2318717.0,msg23965512,6388,Announcements (Altcoins),2017-11-03 07:38:40,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Hi,  Which of our competitors is this exactly? Edgeless? Dean from Betking? Bitdice? It seems you created this account for the sole reason of spreading FUD.  Are you scared that we're coming to take away your business? Because we will.",True
362,msg23967804,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-03 08:24:10,alexsmalex,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"The idea of a transparent casino is very close to me. After I studied the information on the site, I decided to support this interesting project.",True
363,msg23969577,https://bitcointalk.org/index.php?topic=2318717.0,msg23966164,6388,Announcements (Altcoins),2017-11-03 09:06:00,d0nd1ablo,Newbie,9,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,     The only thing you will do is run with the funds. You have ignored all my questions. You think this community is dumb? You are the scam and not even trying to hide it.,True
364,msg23843510,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-31 22:34:51,seekoin,Sr. Member,512,279,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"So basically you are a kind of Betfair, right ?",True
365,msg23843733,https://bitcointalk.org/index.php?topic=2318717.0,msg23843510,6388,Announcements (Altcoins),2017-10-31 22:42:30,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   We're not just that. We're a platform that allows users, as well as gaming companies, launch their own casino games. So we're like that plus a lot more.  The potential use cases for the platform are unlimited. We aim to become a ""one-stop shop"" for players, game creators as well as established casinos. In the future, you'll know VIABET as the 800-pound gorilla in the cryptocurrency gambling space. We're not stopping there either. The online gambling industry is valued at $50 billion, and it is expected to grow to $56 billion in 2018. Less than 5% of this market is attributed to cryptocurrency gambling. That means 95% of the fiat market is still up for grabs and we're ready to gobble that market share right up.",True
366,msg23853442,https://bitcointalk.org/index.php?topic=2318717.0,msg23834592,6388,Announcements (Altcoins),2017-11-01 05:08:24,persefona,Member,476,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Excellent. This will immediately make the platform very popular,True
367,msg23856583,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-01 06:58:14,snos-boss,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,how much do you plan to raise for the Pre-ICO?,True
368,msg23856943,https://bitcointalk.org/index.php?topic=2318717.0,msg23856583,6388,Announcements (Altcoins),2017-11-01 07:10:27,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   We're planning to raise 7000 ETH. That's the hard-cap.,True
369,msg23858366,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-01 07:51:29,kil5478,Member,280,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Will your token  be a highly volatile currency?,True
370,msg23861894,https://bitcointalk.org/index.php?topic=2318717.0,msg23835533,6388,Announcements (Altcoins),2017-11-01 09:17:38,hov777,Member,262,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  it is perfectly. This will immediately attract a lot of attention and users to your platform,True
371,msg23863882,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-01 10:03:48,erikalui,Legendary,1778,1054,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Hindi ANN: https://bitcointalk.org/index.php?topic=2344351.new#new,True
372,msg23866016,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-01 10:55:09,sahabond,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,if I open for example my poker table. I will earn commission from the turnover on the table?,True
373,msg23868640,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-01 11:57:50,Kpss_pro,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,This is one of the best and the most reliable ICO I've  ever seen. Good luck to you!,True
374,msg23876582,https://bitcointalk.org/index.php?topic=2318717.0,msg23843510,6388,Announcements (Altcoins),2017-11-01 14:32:10,alexsmalex,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Is there anything you can open your games and earn on it? It is in my opinion that it is quite different,True
375,msg23879307,https://bitcointalk.org/index.php?topic=2318717.0,msg23866016,6388,Announcements (Altcoins),2017-11-01 15:23:00,stalin2517,Member,266,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I understand that you will appoint a commission yourself,True
376,msg23885580,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-01 17:23:43,josefelix,Sr. Member,532,250,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"So what the price for each token, it will be nice to know, did you already had any the pre-sale? and how much it was on pre-sale dev? thank you",True
377,msg23900374,https://bitcointalk.org/index.php?topic=2318717.0,msg23866016,6388,Announcements (Altcoins),2017-11-02 00:14:59,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   For cash games, you can either:  1. Take a 5-20% rake from each pot up to a certain cap, i.e $5-10 2. Collect a fixed charge every half hour which could be $5-15, depending on stakes.  For tournaments:  1. You can set a tournament fee, for example a 80/20% split, where 20% goes to you as the house. 2. Receive a certain % of the buy-in amount.  Following that, you will only have to pay VIABET a commission for operating, maintaining and administering the plays within the system.",True
378,msg23900465,https://bitcointalk.org/index.php?topic=2318717.0,msg23885580,6388,Announcements (Altcoins),2017-11-02 00:18:46,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   There was no presale yet. Each token is priced in $0.30 ($0.21 during the pre-sale!)  The Pre-ICO is set to begin on November 14th, 2017 (10:00 AM PDT) and end on November 21st, 2017 (10:00 AM PDT);  1.) Only a limited supply of 9.8 million (9,800,000) VIA (XVIA) will be sold during the Pre-Sale. 2.) We’re offering a limited 40% bonus for early pre-sale investors only. 1 ETH = 1400 VIA (XVIA) 3. ) The Pre-Sale round is hard capped at 7000 ETH",True
379,msg23901777,https://bitcointalk.org/index.php?topic=2318717.0,msg23858366,6388,Announcements (Altcoins),2017-11-02 01:15:58,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   As with all cryptocurrencies, this is hard to predict. We've implemented certain measures that reduce token volatility such as: users staking (depositing) their XVIA tokens within the platform to earn bonuses, and our buy-back program which promises to buy back 10% of a holders tokens each quarter at a price that cannot be lower than the initial ICO price.",True
380,msg23906287,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-02 04:12:56,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,VIABET has just been featured on Bitcoin Gambling Reviews:,True
381,msg23909438,https://bitcointalk.org/index.php?topic=2318717.0,msg23906287,6388,Announcements (Altcoins),2017-11-02 06:06:33,stalin2517,Member,266,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,    Well about you they say more and more. This will attract a large audience immediately after the launch of the project and will give you recognition,True
382,msg23912044,https://bitcointalk.org/index.php?topic=2318717.0,msg23909438,6388,Announcements (Altcoins),2017-11-02 07:24:52,sahabond,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  This is really nice information. I want to wait for the opening of the project and launch my poker table,True
383,msg23915568,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-02 08:52:01,Kpss_pro,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,what for you all the same in a priority to open the casino or to allow users to start games?,True
384,msg23768879,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-30 14:05:18,sahabond,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,tell me what will happen to the tokens that will not be sold?,True
385,msg23773693,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-30 15:44:15,Kpss_pro,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Good idea. I have studied your site and would like to say that I liked everything. I am ready to support your project thanks,True
386,msg23776764,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-30 16:53:13,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"The well-established Arbolet community in The Czech Republic has just featured VIABET as one of the most promising gambling based projects https://arbolet.net/clanek/3115-viabet-je-prvni-online-kasino-podporujici-kryptomeny-a-cloudove-sazeni  Arbolet has been a long-standing player in the BTC community and are from a country where many bitcoin projects have been invented (the first minning pool, the hardware wallet Trezor). We appreciate their support!",True
387,msg23779421,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-30 17:56:20,stalin2517,Member,266,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"At the moment, you are negotiating with some exchanges?",True
388,msg23781238,https://bitcointalk.org/index.php?topic=2318717.0,msg23779421,6388,Announcements (Altcoins),2017-10-30 18:41:35,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Right now our main focus is on development.  That being said, we're currently in talks with or awaiting responses from: Gatecoin, HitBTC, Liqui.io and Yobit. As the crowdsale progresses and closes we're hoping to be added to at least two of them.  Bittrex and Poloniex are definite long-term possibilities moving forward but obviously, it is difficult to do this before the tokens are even in circulation.",True
389,msg23782421,https://bitcointalk.org/index.php?topic=2318717.0,msg23768879,6388,Announcements (Altcoins),2017-10-30 19:11:14,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   The plan is to sell and distribute all tokens. In the unlikely event that we do not, we have discussed a few different approaches.  The exact specifics of this are not entirely set in stone. We would be looking for whatever model is best to ensure the long-term success of the platform as well as encourage the appreciation of token value. We thought about:  1.) An extension of the ERC20 standard for decreasing supply (Reducing token supply via token burn). 2.) Tokens would be added to the casino bankroll as payouts. 3.) Even distribution among current XVIA holders.   Ultimately, we would let the community decide.",True
390,msg23790136,https://bitcointalk.org/index.php?topic=2318717.0,msg23763764,6388,Announcements (Altcoins),2017-10-30 22:52:26,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   There's no list. The fees will adjust automatically based on various factors such as the kind of game/s is/are being hosted, traffic, site placement, promotional costs (if any) etc... also VIABET charges a commission for operating, maintaining and administering the plays within the system.",True
391,msg23799157,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-31 05:19:23,persefona,Member,476,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Great idea. The first time I see such interesting ideas. I would like to wish you good luck. Ready to support the project,True
392,msg23799217,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-31 05:21:59,AshleyAshes,Copper Member,378,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"it isn't a casino, is it?",True
393,msg23802243,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-31 07:05:07,snos-boss,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What is the purpose of integrating Blockchain into your business?,True
394,msg23807774,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-31 09:18:15,alexsmalex,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"A very interesting idea, plus a classy implementation of decentralization technology, should make this platform one of the world's leading in this direction",True
395,msg23811582,https://bitcointalk.org/index.php?topic=2318717.0,msg23781238,6388,Announcements (Altcoins),2017-10-31 10:43:59,kil5478,Member,280,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Excellent. The development of a good and high-quality product is a priority task,True
396,msg23818058,https://bitcointalk.org/index.php?topic=2318717.0,msg23807774,6388,Announcements (Altcoins),2017-10-31 13:11:44,hov777,Member,262,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  It's a yes. I have long wanted to open a poker table to earn and play with friends,True
397,msg23823071,https://bitcointalk.org/index.php?topic=2318717.0,msg23799217,6388,Announcements (Altcoins),2017-10-31 14:49:52,sahabond,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  it is both a casino which they provide and a platform for which you can place your casino,True
398,msg23827816,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-31 16:23:28,Kpss_pro,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Do you work with Russians or Ukrainians in the  team of developers?,True
399,msg23833058,https://bitcointalk.org/index.php?topic=2318717.0,msg23799217,6388,Announcements (Altcoins),2017-10-31 18:08:15,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   VIABET acts both as the casino and a platform where users will be able to launch their own games. Essentially, you can choose to play against us or other users.",True
400,msg23833412,https://bitcointalk.org/index.php?topic=2318717.0,msg23802243,6388,Announcements (Altcoins),2017-10-31 18:14:20,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Provable fairness. Verifying transactions over blockchain ensures that no single player holds an advantage at any stage of the gambling process. This provides greater resilience against fraud and prevents manipulation. Transactions on the blockchain are also transparent to others and are therefore verifiable.,True
401,msg23834592,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-31 18:34:16,stalin2517,Member,266,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Are you going to hold poker tournaments?,True
402,msg23835533,https://bitcointalk.org/index.php?topic=2318717.0,msg23834592,6388,Announcements (Altcoins),2017-10-31 18:53:40,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Yes, poker tournaments are planned to be added in the alpha release.",True
403,msg23843246,https://bitcointalk.org/index.php?topic=2318717.0,msg23811582,6388,Announcements (Altcoins),2017-10-31 22:27:11,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   That's true, although we can now confirm that XVIA will be listed on 2 exchanges. We're still working on getting listed on more.",True
404,msg23711183,https://bitcointalk.org/index.php?topic=2318717.0,msg23706983,6388,Announcements (Altcoins),2017-10-29 10:41:36,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   There's no set tariffs per say. We run a commission based model. Depending on how many games you're hosting, VIABET will charge a commission for operating, maintaining and administering the plays within the system.",True
405,msg23711341,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-29 10:45:52,Retired,Sr. Member,490,250,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Is this a peer to peer betting platform or a platform where casinos can be hosted at?,True
406,msg23716089,https://bitcointalk.org/index.php?topic=2318717.0,msg23711341,6388,Announcements (Altcoins),2017-10-29 12:49:57,kil5478,Member,280,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  It is rather a platform on which any person can open an online casino,True
407,msg23716587,https://bitcointalk.org/index.php?topic=2318717.0,msg23711341,6388,Announcements (Altcoins),2017-10-29 13:02:02,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   It's both. You can either launch your own games, play against other players who host games or choose to play one of the many provably fair casino games hosted by VIABET.",True
408,msg23722677,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-29 15:19:35,alexsmalex,Member,448,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,when will the demo version of your platform be available? I would like to try how it works.,True
409,msg23724339,https://bitcointalk.org/index.php?topic=2318717.0,msg23722677,6388,Announcements (Altcoins),2017-10-29 15:55:12,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Planned launch is Q1 2018. We're hoping to bring it forward earlier although that may change as progress dictates.,True
410,msg23728478,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-29 17:32:23,hov777,Member,262,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,If I for example open a poker table. Is that the commission of the casino I will install myself?,True
411,msg23729056,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-29 17:46:19,Heimer,Sr. Member,504,250,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"Decentralized betting platform - you've got big competition here, but if you develop something new and innovative then this project can achieve something ",True
412,msg23729878,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-29 18:05:13,Kpss_pro,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"I've studied your site. For the first time I see such an interesting idea. Anyone can become a casino himself! Good luck to the developers, I'm waiting for the launch of the platform",True
413,msg23730947,https://bitcointalk.org/index.php?topic=2318717.0,msg23729056,6388,Announcements (Altcoins),2017-10-29 18:31:03,stalin2517,Member,266,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  You are talking about competition. But I did not see the platform that offers you to become a casino yourself.,True
414,msg23737011,https://bitcointalk.org/index.php?topic=2318717.0,msg23729056,6388,Announcements (Altcoins),2017-10-29 21:21:44,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Hi,  I disagree with this statement. The thing is - VIABET is not just a regular old betting platform. There's plenty of those, I agree.  A paradigm shift in the way we view online gambling is approaching. It started with decentralised cryptocurrency casinos followed by provably fair 0% edge casinos. Do you think that's the end of it?  We're offering a service that has never been offered before. The ability to create, launch and host your own casino games is something that's unheard of in the gambling word. Similar to the way Ethereum created a world running on Dapps. We aim to create a transparent and incentivized cloud betting platform, which I believe, will prove itself to the world by remapping the online gambling industry.",True
415,msg23738095,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-10-29 21:56:05,BrannigansLaw,Hero Member,603,500,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"I thought it was another decentralized gambling site but since you are providing a platform service which makes things easier for people who are interested in creating a gambling site ,i am sure it is a new idea in the cryptocurrency platform and it is a really interesting concept and so is the reason i am following the development.",True
416,msg23738530,https://bitcointalk.org/index.php?topic=2318717.0,msg23738095,6388,Announcements (Altcoins),2017-10-29 22:11:35,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   That's correct.  Welcome aboard!,True
