id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg41243125,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-30 21:39:04,REYES07,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Their idea is quite attractive in my mind! Spotless project, absorbing design.  Good luck!",False
817,msg39376351,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:08:27,biggchosen,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hello, looks like an interesting project, so i will study the next day our whitepaper... you also have a German whitepaper? so details are easier to read and understand",False
818,msg39376381,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:08:47,strippercyber,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","so many support and positive responses, let show this project to the world and make crypto accessible to everyone",False
819,msg39376394,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:09:00,Boturesu,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Where do you focus to expand first. Asia, Europe or america? Also is there already a working product?",False
820,msg39376410,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:09:13,Fixerwave,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I invested in this project I find it very interesting Wish the best to the team and the project,False
821,msg39376428,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:09:31,amygdeerbal,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",The world of Blockchain will be open to new projects. Functional projects like this can easily adapt to my life. I hope for the future of poject.,False
822,msg39376446,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:09:43,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hi guys. Nice project. It's impressive.,False
823,msg39376454,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:09:55,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Did you still need a russian translation? I'm a native russian and I'm more than happy to do this for you although I'm new on the forum.,False
824,msg39376464,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:10:07,latersi,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",what will happen to the extra tokens if not all were sold? Will they be burned?,False
825,msg39376475,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:10:19,jamechoose,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Will you accepting different like: XMR, XRP ?",False
826,msg39376490,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:10:30,Sockedia,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",hm.. just read thread and I think its would be can usefull. I like similar project. Have already insurance. And Ill learn this,False
827,msg39376509,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:10:41,anaglyn,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",a very good dev project and i am interested to see the progress of this project and also i have followed bounty twitter from this project good luck,False
828,msg39376525,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:10:53,cryptoslog,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Nice project! Looks very promising! Do you have bounty campaign? And one more question: do you have like an open-source code and stuff? Thank you,False
829,msg39376534,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:11:06,ViktorKovas,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Interesting project. Will follow this one. Aso joined bounty campaign and currently awaiting for approval. Goodluck.,False
830,msg39376553,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:11:18,lasuIona,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Wow. That is huge amount. Definitely going to join! I have a question also devs Does your project have an open source code? Because it semms like huge platform thankyou,False
831,msg39376559,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:11:29,bezkan3ko,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Why do you need token?,False
832,msg39376568,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:11:40,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",fill bounty form if you accept thailand translate please pm to me. thanks.,False
833,msg39376580,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:11:51,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What do you offer? Tell me more about project,False
834,msg39376586,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:12:03,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",When is the closest date of this ICO/presale? Any bonuses?,False
835,msg39376599,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:12:15,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",looks like interestin project with experienced team Need some time to make an assesment of your project also,False
836,msg39376023,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:03:18,amygdeerbal,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Finally I was able to register at bounty company for the social networks yesterday. The project offers generous bonuses so join it now. I would be pleased if thanks to me, much more people will know about this kindness project.",False
837,msg39376039,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:03:30,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hope they will bring the website up ASAP. It will not be a good sign when new shoppers comes in and thought of checking site first thing. Why  briging website up takes more than 1 hour? Doesn't make sense if they are serious.,False
838,msg39376054,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:03:40,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hello! do you have like an open-source code and stuff? Github maybe?,False
839,msg39376059,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:03:51,latersi,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Quite good. I'll keep an eye on this one. This one is really a different project than others. There are some very creative ideas. ,False
840,msg39376071,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:04:01,jamechoose,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Im happy to be part of this project. Its great that there are so many small investors in the project.,False
841,msg39376087,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:04:15,Sockedia,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",love the idea good luck hope to use it one day,False
842,msg39376097,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:04:27,anaglyn,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Very interesting project. Could you explain more about Token, how I will get it? ",False
843,msg39376106,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:04:35,tania30,Member,126,10,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",It seems like something good  with experienced team. But I need some time to think of all pros and cons.,False
844,msg39376112,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:04:40,cryptoslog,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Congratulations to all members of the team... Project will surely a huge success!,False
845,msg39376121,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:04:52,ViktorKovas,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Great idea, But I have a question - How token will useful for investors and lenders? ",False
846,msg39376134,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:05:04,lasuIona,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Those advisors are awesome and they will definitely contribute in success. Also will assist in advising after ICO I think which is very nice!,False
847,msg39376162,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:05:30,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I just read your whitepaper, the project seems promising....good luck team",False
848,msg39376179,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:05:43,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Nice project, what is the hard cap? Thanks.",False
849,msg39376190,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:05:56,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I was reading to the devs instructions seems really nice. I might take it.,False
850,msg39376198,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:06:08,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",It's an interesting project which was pleasant to me. Joined this company,False
851,msg39376205,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:06:20,shagrinn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I will need to do some homework tonight to go over the whitepaper and the Web and dig more about the team member. Good luck,False
852,msg39376224,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:06:35,gazankerariel,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I am loving couple of things about your project. First of all, it looks well organized and planned. Very few coins care to work within a plan. Distribution of coin is also intelligent. All the best for your project and it's success.",False
853,msg39376235,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:06:48,sahelmfordre,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Dev, Please let me know if you'll need the whitepaper's translation to romanian. Thanks",False
854,msg39376255,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:07:01,munilvmnezan,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Im particularly happy with the team you have put up and will invest in this project.I started reading the white paper and will ask any questions i have here.Good luck to the team.,False
855,msg39376268,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:07:13,garabufympedwyn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How much will you pay for the translation of the OP?,False
856,msg39375738,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:58:52,lasuIona,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I just check your website and I think you should put more info about the project. Anyway I will keep an eye with your progress.,False
857,msg39375756,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:59:05,bezkan3ko,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","very interesting, what will happen to the project next. now there are so few real projects. I hope your project is not a bench",False
858,msg39375771,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:59:17,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Nice site!,False
859,msg39375783,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:59:29,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","very interesting project with the allocation of funds that I think is fair for all items developed, in terms of project promotion I believe in the way used is airdrop, for presale and ICO which done 2 phases it is very good because it will increase the price of each coin",False
860,msg39375792,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:59:41,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The project is quite good. Moreover, what is an important thing that command do not forget about us and keep publish news and reports about their activity. Have credibility)",False
861,msg39375808,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:59:53,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Very interesting project. Usual marketplace but you look on the field with a great potential. this section is developing very fast and its hard to find dependable producer for some difficult and substandard tasks. Good luck,False
862,msg39375820,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:00:07,shagrinn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How long ICO has been working already? How many clients do you have? Why didn't you have a bounty campaign? Or I missed it somehow?,False
863,msg39375836,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:00:22,gazankerariel,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Agree with you. For most of people ICO, blockchain, cryptocurrencies and bounty programs are unknown and very strange words. bitcointalk is the best way I think, but if we are talking about social networks it would be better to pay to concrete popular content makers",False
864,msg39375855,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:00:34,sahelmfordre,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Very interesting idea. And with a great social filling. But it is so closed theme that I think you will have some problems with implementing. Anyhow good luck guys,False
865,msg39375863,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:00:47,munilvmnezan,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I think that people invest their money not for the sake of an idea, but for profit. Everyone wants to get rich and buy a Lambo ",False
866,msg39375879,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:00:59,garabufympedwyn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Do you have any problems with fishing and scammers. There are a lot of frauders near good projects. Sad but true. In telegram chat I saw few warnings about it.,False
867,msg39375903,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:01:23,superpenis,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",If you don't reach hardcap will you burn the tokens?,False
868,msg39375919,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:01:37,brakelvmaridi,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Yes, I agree, the title is intriguing and it is possible to draw conclusions quite different from those indicated in WP. When I saw I then thought too that some kind of freebie is planned  Cheesy. In fact, it means that plans to create a platform for crowdfunding, but with a distributed base and its own token. And as the developers argue, the economic model of ICO will make the process of crowdfunding itself free for those who will post their projects on their platform.",False
869,msg39375930,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:01:49,beaktion,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Look at the situation from the other side. A large number of holders of a token  increase the liquidity of the coin. Lets imagine that the token is only ten large investors have. In this case, what interest can be expected in the market? These ten whales can hold a token until the end of the century, but its price will not grow, simply because of the technical absence of any trades on the market.",False
870,msg39375936,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:02:02,Siphostic,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Im happy yo be part of this project. Its great that there are so many small investors in the project.,False
871,msg39375955,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:02:15,vengeancehuman,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Are you havinng a airdrop sir? and where i can find information on bounty?,False
872,msg39375966,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:02:27,biggchosen,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Project does have some great buzz in ICO market but I have few questions about project. Your project is nice and seems like a horse of long race. After having a quick look over, it seems to me a nice project lead by blockchain financial experts but how are you going to give tokens utility? I think tokens will become integral part of project.",False
873,msg39375982,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:02:39,strippercyber,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Do your friends already know how to participate in the bounty, but evaluate projects not yet? It seems your friends just make posts or reposts. Do they participate in any bounties?",False
874,msg39375991,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:02:51,Boturesu,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hi Dev. You followed me at twitter days ago and I have followed you back. I'm glad you came up with this project. I have visited your website, it's awesome idea. Anyway, I'm very interested to participate for the airdrops. I will just wait for your announcement regarding the airdrops. Thank you",False
875,msg39376009,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 17:03:05,Fixerwave,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The fact is that my ""advice"" may not meet your expectations. You should understand that participation in the bounty-campaigns has some risk. So, it's better if a person can devote its time to a project, what was chosen. Well, to each his own, so I cannot advise you.",False
876,msg39375136,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:49:07,garabufympedwyn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Good question, curious about this still.",False
877,msg39375149,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:49:19,superpenis,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How confident are you you will be able to stick to the road map?,False
878,msg39375156,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:49:31,brakelvmaridi,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What exactly can I do with these tokens? Can I buy them for Bitcoins? Do I understand correctly that the sale will last a month?,False
879,msg39375165,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:49:43,beaktion,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",They do have arranged agreement with famous advisers but we can't disclose the info yet. The announcement will be made with name and bio of each adviser soon. stay tuned to our news  Smiley,False
880,msg39375173,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:49:55,Siphostic,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hi! What is the stage of development of the platform?,False
881,msg39375184,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:50:06,vengeancehuman,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I always say it's better to postpone and fix things, than launch a bug addled product and destroy your reputation.",False
882,msg39375197,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:50:19,biggchosen,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What role of token on this platform?,False
883,msg39375211,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:50:32,strippercyber,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","the project with the concept of agriculture, very interesting, is not the first time that I ever find, but I see the professional team there, not a bad idea to join this project, hopefully everything went smoothly",False
884,msg39375226,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:50:43,Boturesu,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What cryptocurrencies can i use for get  tokens?,False
885,msg39375239,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:50:56,Fixerwave,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Devs have serious intentions. Good luck to you guys!,False
886,msg39375249,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:51:09,amygdeerbal,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hello! Do you have a referral program for receiving bonuses?,False
887,msg39375262,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:51:22,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Work team looks very strong, good website.The heart do now ico is running out.I want to study under this theory, want to be able to participate, blessing.",False
888,msg39375272,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:51:34,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the total coin supply for this project?,False
889,msg39375290,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:51:45,latersi,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I hope you will also contribute to the realization of sustainable agriculture, one of sustainable development goals I really like these projects.",False
890,msg39375306,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:52:01,jamechoose,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",The platform looks promising. I hope you will succeed.,False
891,msg39375324,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:52:12,Sockedia,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the price of coin?,False
892,msg39375335,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:52:24,anaglyn,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Greetings! I think this project will improve the world! Good luck!,False
893,msg39375350,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:52:37,cryptoslog,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","It's a good project for investment, but i can'f find your WP? I want to invest in perspective idea.",False
894,msg39375715,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:58:26,cryptoslog,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","This project is very interesting, I really support this program good luck",False
895,msg39375729,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:58:40,ViktorKovas,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I think it will be an ambitious project. You are everywhere .,False
896,msg39374869,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:44:49,Fixerwave,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",hm.. just read thread and I think its would be can usefull. I like similar project. Have already insurance. And Ill learn this,False
897,msg39374884,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:45:02,amygdeerbal,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",a very good dev project and i am interested to see the progress of this project and also i have followed bounty twitter from this project good luck,False
898,msg39374894,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:45:16,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Nice project! Looks very promising! Do you have bounty campaign? And one more question: do you have like an open-source code and stuff? Thank you,False
899,msg39374906,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-04 16:45:29,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Interesting project. Will follow this one. Aso joined bounty campaign and currently awaiting for approval. Goodluck.,False
