id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
67,msg29825203,https://bitcointalk.org/index.php?topic=2286053.0,msg29161333,11758,Announcements (Altcoins),2018-02-07 23:54:54,WhaleHunter,Member,187,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   This is a really good news, I was worried when I had read that news. All the best for your project then, I'll get some of your tokens",False
68,msg29853689,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-02-08 11:45:59,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Thank you all for the support!,False
69,msg29855190,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-02-08 12:11:50,Cruel love,Newbie,32,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Will the software platform generate new tokens?,False
70,msg29855349,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-02-08 12:14:11,KlifDonats,Newbie,46,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Did they collect enough investment for start and implement this project?,False
71,msg28318740,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-17 10:45:54,MurrayHead,Newbie,17,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Absolutely top notch so far from you guys, I love what you are doing!",False
72,msg28321578,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-17 11:34:00,kingslch,Newbie,2,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"I have registered on the cointed.net website in order to purchase bitcoin.  I am struggling to get the online verification done via your partner Verify-U. It just give an error time out screen every time I have tried.  I have send an e-mail to support about a week ago and several ones to Verify-U. Aziz from Verify-U replied, but problem still persists.  Could you assist to resolve this verification issue?  Best regards Charles kingslch@gmail.com",False
73,msg28329166,https://bitcointalk.org/index.php?topic=2286053.0,msg28321578,11758,Announcements (Altcoins),2018-01-17 13:29:49,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Dear Charles, You will have to wait a little longer. The support team will answer your ticket as soon as possible. Thank you.",False
74,msg28329338,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-17 13:32:05,btcethgold,Newbie,125,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Is there referral commission.,False
75,msg28329932,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-17 13:40:17,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Check out the first of a series of articles regarding our Transparency report! https://www.coinstaker.com/cointed-transparency-report-annoucement,False
76,msg28330106,https://bitcointalk.org/index.php?topic=2286053.0,msg28329338,11758,Announcements (Altcoins),2018-01-17 13:42:50,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   No, we dont have one, but there is a bounty campaign https://bitcointalk.org/index.php?topic=2286249.0",False
77,msg28403971,https://bitcointalk.org/index.php?topic=2286053.0,msg28329932,11758,Announcements (Altcoins),2018-01-18 13:56:42,JamesMorriarty,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   I have never seen a transperancy report from an ICO, is it legally required or you just decided to do it yourselves?",False
78,msg28404125,https://bitcointalk.org/index.php?topic=2286053.0,msg28403971,11758,Announcements (Altcoins),2018-01-18 13:58:45,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"    No, it is not required. We did it because we wanted to answer a lot of previously asked questions.",False
79,msg28415216,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-18 16:44:05,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,‪Get details about each of our subsidiaries and why it matters! www.coinstaker.com/cointed-transparency-report-company-structure-ownership/,False
80,msg28457857,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-19 08:54:21,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Take a sneak peek at Cointed in the making!  https://www.youtube.com/watch?v=Iws4yycuNrA&t=4s,False
81,msg28497325,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-19 19:36:12,darksnik,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Just got purchased crypto. Everything is great as always, thank you",False
82,msg28497643,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-19 19:41:41,September11,Member,135,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Great to see the ICO finally running and having already collected so much! Any infos on how long the ICO will run? I didn't find this info on the site.,False
83,msg28658228,https://bitcointalk.org/index.php?topic=2286053.0,msg28497643,11758,Announcements (Altcoins),2018-01-22 06:28:29,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   ICO will end on February 28 2018 (23:59 CET),False
84,msg28687499,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-22 14:52:04,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Do not forget to check out our bounty program and earn CTD tokens by being active on social media!  https://bitcointalk.org/index.php?topic=2286249.0,False
85,msg28738049,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-23 09:35:32,jaksone,Sr. Member,686,250,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Building a bridge between the cryptocurrency world and the real world, this is a great platform for payment options in transactions",False
86,msg28743935,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-23 11:16:20,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Do not forget to check out our transparency report!  English: https://cointedtoken.com/transparency_EN.pdf German: https://cointedtoken.com/transparency_DE.pdf,False
87,msg28807137,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-24 09:00:37,Jacob_Goldberd,Newbie,18,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Good for you making a report.,False
88,msg28830590,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-24 15:10:41,Alexbt,Full Member,546,102,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Cointed: PayCo the Future of Payments    Making digital currency part of everyday lives is any crypto enthusiast’s dream. However, implementing cryptocurrency into the current payment systems is often turns infeasible or too costly. PayCo is a payment solution interface that allows clients to pay with crypto and the merchant to receive the payment in fiat.  https://www.coinstaker.com/payco-the-future-of-payments",False
89,msg28878718,https://bitcointalk.org/index.php?topic=2286053.0,msg28830590,11758,Announcements (Altcoins),2018-01-25 08:46:58,Pilgrim_Jones,Newbie,16,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Interesting I hadn't seen that before, thanks for sharing.",False
90,msg28903049,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-25 15:01:00,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,We are setting up a Voting Platform for our contributors! Learn how you can participate in Cointed's management!  https://www.coinstaker.com/cointed-voting-platform,False
91,msg27899260,https://bitcointalk.org/index.php?topic=2286053.0,msg27831901,11758,Announcements (Altcoins),2018-01-11 10:09:07,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"    Yes due to the high demand, we decided to continue the card program beyond pre-ico!",False
92,msg27899945,https://bitcointalk.org/index.php?topic=2286053.0,msg27898627,11758,Announcements (Altcoins),2018-01-11 10:22:40,darksnik,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"  Hello No, I'm using blockchain wallet",False
93,msg27901356,https://bitcointalk.org/index.php?topic=2286053.0,msg27899945,11758,Announcements (Altcoins),2018-01-11 10:48:53,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Have you received confirmation that the transaction was successful?  If you have then please contact your wallet support and keep us updated.,False
94,msg27903816,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-11 11:33:39,darksnik,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Hello Yes. I've got it finally. Can you tell please why it took so long to proceed this transaction?,False
95,msg27904696,https://bitcointalk.org/index.php?topic=2286053.0,msg27903816,11758,Announcements (Altcoins),2018-01-11 11:48:46,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Its not Cointed's fault, the Ethereum transaction network is running with very high traffic, thus the slower speeds.",False
96,msg27914451,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-11 14:22:47,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,How we got to where we are? Read the story:  https://www.coinstaker.com/company-portrait-cointed/,False
97,msg27925528,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-11 17:26:39,darksnik,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Can you please explain how does your affiliate program work?,False
98,msg27943526,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-11 23:17:00,BountyX,Full Member,356,100,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"The project seems very interesting, even though the technicalities escape me. I didn't however understand to what exactly is the ""180 mio$ revenue"" mentioned in the title referring to.",False
99,msg27962944,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-12 08:17:45,Faithh,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,The prize is really good. These are probably the biggest GPU miners. I hope in the near future they will be where they want. Maybe I could attend after a little more research ..,False
100,msg27964104,https://bitcointalk.org/index.php?topic=2286053.0,msg27925528,11758,Announcements (Altcoins),2018-01-12 08:40:34,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Hello, do you mean our bounty campaign? If so here is a link to the thread where you can check all the application guides and rules https://bitcointalk.org/index.php?topic=2286249.0   If this is not regarding the ICO please contact support@cointed.com",False
101,msg27975672,https://bitcointalk.org/index.php?topic=2286053.0,msg27823260,11758,Announcements (Altcoins),2018-01-12 12:02:31,Redbackone,Member,98,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,    Unfortunately I don't have enough twitter followers to take part,False
102,msg28028558,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-13 07:14:33,phexchanger,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,Cointed Roadmap,False
103,msg28163333,https://bitcointalk.org/index.php?topic=2286053.0,msg27975672,11758,Announcements (Altcoins),2018-01-15 07:58:58,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Hi, you can try a different campaign.",False
104,msg28171804,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-15 10:38:00,Derixium,Newbie,24,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,I would love to see an app happening. Also is the card going to be ready by the end of the ICO or?,False
105,msg28172126,https://bitcointalk.org/index.php?topic=2286053.0,msg28171804,11758,Announcements (Altcoins),2018-01-15 10:43:10,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Yeah an application is planed and soon there will be an update regarding this. The cards will be available after the end of the ICO.,False
106,msg28185913,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2018-01-15 14:27:11,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Hello all, Transparency is a pivotal idea in today's business world. And, when it comes to the loosely regulated industry of digital currencies, it is even more important. This is why together with external auditors our team has prepared a detailed Transparency Report. In it there is information about the company structure, the flow of funds from one SBU to another and as well as the reasons why. For those interested, there is real financial data and parts of the strategic plan of the company is laid out.  If you still have further questions please feel free to ask us.  Engish: https://cointedtoken.com/transparency_EN.pdf German: https://cointedtoken.com/transparency_DE.pdf",False
107,msg28198582,https://bitcointalk.org/index.php?topic=2286053.0,msg28185913,11758,Announcements (Altcoins),2018-01-15 17:45:20,Redbackone,Member,98,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Thank you very much for this report. If only all ICOs were required to do this I think we would very quickly identify more scam coins. I do have one question.  You mention Crypto Bon Cards in the document. Are these available for purchase now or are they planned in the future? If they are available where could we obtain them?  Many thanks again for your continued updates!,False
108,msg28206139,https://bitcointalk.org/index.php?topic=2286053.0,msg28198582,11758,Announcements (Altcoins),2018-01-15 19:54:12,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,   Bon cards will be available after the end of the ICO.,False
